project;mergecommit;leftcommit;basecommit;rightcommit;ssmergeconfs;ssmergeloc;ssmergerenamingconfs;ssmergedeletionconfs;ssmergeinnerdeletionconfs;ssmergetaeconfs;ssmergenereoconfs;ssmergeinitlblocksconfs;ssmergeacidentalconfs;unmergeconfs;unmergeloc;unmergetime;ssmergetime;unmergeduplicateddeclarationerrors;unmergeorderingconfs;equalconfs
/usr/miner/projects/RDUProject2;f8f2713480795754e336095ce989b39cb21ea07b;d61981f8;0f83b117be3fc68766cc82c508ff47ce370501a5;effb7c31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/RDIProject12;ebf15decd9a48e2885a7f0b84862c8ebb4b1463c;69782e70;b10a9274fbb807baf6b5f8257b25f92863f16cba;849712ac;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/RDUProject3;3b4f6327215f4666ee883236d632fb377b1fed9c;5287fb57;00e346346a828db1d6ff96241fe3c1776d8c6540;c7f54d3a;9;76;0;0;0;0;0;0;4;4;151;33540900;1592797600;0;0;0
/usr/miner/projects/RDIProject3;b86e8e53bde9af3647f87128215db734d1c8518a;d2aacc4d;8d0b48010598e8189284f5cdc0afc106d0a73d6b;6d6866af;0;0;0;0;0;0;0;0;0;0;0;23002200;407052500;0;0;0
/usr/miner/projects/RDIProject6;1abb57afe13fd5e1e612ccf74f273c036a6fe616;c59edf939;0ce5dc8c136c4cc1b7c0bdae5c08aab16028c385;2ac849f4c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/IProject1;b952330d7cc661eb8a51eac5e698bee32747ce86;59dfbfc9;eb7bb231194be17d39231a0f02364424851d88fa;9d574486;0;0;0;0;0;0;0;0;0;0;0;899419000;-2145781160;0;0;0
/usr/miner/projects/RDUProject2;0c402e1e4426e345156e95dd81a92fc7f72ac5c3;f8f27134;effb7c3189df8e7d30ed2442141811e61f869cf9;e8b0a190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/RDIProject12;714cc5fb2dc3260bc3ce8d467603cc50d0a9b197;036a0f0a;74fe99ae3683c9626b6577fe810b3a8f2084d5fd;ebf15dec;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/RDUProject3;5cf1f6705fb9a5e4cb7956fa84e8decb9dca862e;a4e57c75;e920d660333259ff4790afd5f8ab8cff25bd1160;c7f54d3a;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/RDIProject3;f38d59d9a88936b1a81e66afc139d2f50b0adb05;ad0b21c8;a364a55842839fcd30ed3d677052711aa69d9d9d;b86e8e53;0;0;0;0;0;0;0;0;0;0;0;21674400;397725200;0;0;0
/usr/miner/projects/RDIProject6;6a8b7773880074de12766002d50dd6b444dcfdcd;f65664a5c;74dd71d0d57c6468b07aaec0aa22c19d9a228fb4;0e15aaa13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/IProject1;d5507ba3a98fe6ea7d1102d37eb3e53fca79b51b;b952330d;2e4e743c0a5fc62c3458a5c497298ac64cefd65b;1c481a32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/RDUProject2;c5595a6f98ad0e50397663c53cbee3cd07e0b028;1970fa8b;0c402e1e4426e345156e95dd81a92fc7f72ac5c3;30ed3657;3;18;0;0;0;0;0;0;2;2;22;19821600;191496600;0;0;0
/usr/miner/projects/RDIProject12;de372f9febec66ff274b1792ebdb1c5c42f031c2;7f1ee7cb;ebf15decd9a48e2885a7f0b84862c8ebb4b1463c;4d1223e6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/RDUProject3;2a2c0d7e4850dde65b28e7bf84b9490a4cf807d5;5cf1f670;a4e57c75ff12a8f70f1a7e59e0da88035db1082f;503faf8f;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/RDIProject3;131cee9012fd0816a100cd51280ed1b55d26da9c;7062c836;b86e8e53bde9af3647f87128215db734d1c8518a;ccc719fb;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/RDIProject6;e171ab6c826f898eacc662e7750ef68fd4feeae5;f1bc8694c;1abb57afe13fd5e1e612ccf74f273c036a6fe616;48fe86646;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/IProject1;701f160344076b9a9ed0d376dbcad1b836fb09dc;d5507ba3;1c481a32ebff788ec20acbc52e08e4069b1ddabc;178046d7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/RDUProject2;907b3becf28afb8e59e9b8f18387974374f5f91a;2333255e;1970fa8b9cb3b2e8c52d70b8637ee357dbbf3014;c5595a6f;1;95;3;0;0;0;0;0;1;10;824;24009100;876335600;0;9;0
/usr/miner/projects/RDIProject12;6e2d685ddb6c14da6441088fb6dc807d3ad951ff;de372f9f;195203a5e5bb4412cf4962eee2492f1dbeca2fa4;7d2f631b;1;1;0;0;0;0;0;0;0;1;1;27183000;517872900;0;0;1
/usr/miner/projects/RDUProject3;77c46cf3f98bbf7070be8dcca94c6f16f7f56e62;2bb6305b;e920d660333259ff4790afd5f8ab8cff25bd1160;5b275796;0;0;0;0;0;0;0;0;0;0;0;22236500;318658300;0;0;0
/usr/miner/projects/RDIProject3;83c5f604e21cc220ad03fc294f8f6d6b35a75373;8fd4e4b9;63c14d70f9b082b7de509cbed76d37af1dd4303c;b6911257;0;0;0;0;0;0;0;0;0;0;0;19344400;259939900;0;0;0
/usr/miner/projects/RDIProject6;47b56a17587d1a880bc51b19ed027d740a444dde;70d337cb3;0e15aaa1399598102dd9a49450b431d8f7ebd938;adef0e6ad;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/IProject1;fdcc518d86b9fd81d0d90cb32600332a434a617e;504f5fce;ded548f8494cce6063e13d2459a0fdac24c5245d;71def4d0;2;98;0;0;0;0;0;0;0;2;98;709677300;1665802200;0;0;2
/usr/miner/projects/RDUProject2;0429901515d9dd459103c772fcb18d162aea4dff;bb1922b2;6bdec9af054ccff772638715d15c5c8e9feda479;3a2e1dd0;0;0;0;0;0;0;0;0;0;0;0;20987300;750556200;0;0;0
/usr/miner/projects/RDIProject12;0854573ffa11874ae5d031334c79007b628f3221;a6349607;849712ace1506d443ac9dab12f7baeb4c268103f;b8eebe6c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/RDUProject3;be588c27d191229832405f4c9494a60907b2aa67;2a2c0d7e;c7f54d3a88baf75168b798e3f6d477f1adc50fa0;77c46cf3;0;0;0;0;0;0;0;0;0;1;16;24803500;890008600;0;1;0
/usr/miner/projects/RDIProject3;d9c028d7bf74b9d0594d331dac96dedc5cd3d5a9;fb4439f8;b6911257cebcc697d56b1bfbe10142cc4051c40e;acfc4286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/RDIProject6;89e9fe3f3b6d50464f326053f13a2b78ea5a6bcd;ddd51eb71;48fe8664664a2a5b2905650f2f9216847d821dfa;ac59ef10b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/IProject1;3573182a39d490f1e94b3dfd3aface603117948c;fdcc518d;504f5fce7a0e52da1c2edcb810a2088396362b06;701f1603;0;0;0;0;0;0;0;0;0;0;0;236820200;630259140;0;0;0
/usr/miner/projects/RDUProject2;1c389a3d907d75290f800a18cdd8fe3996eda606;04299015;3a2e1dd01485870a2415a33bb9d2946cf93c9389;564c5973;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/RDIProject12;13c0ddb772b76f09f77f8fe41c6f3830cfe6e675;a443301b;a6349607b7c76a191c36dfa6aa8a8c10963f1934;0854573f;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
